order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,extraction_date,is_late,days_late,delivery_status
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,postgres db,2025-04-18 21:40:55,True,1.0,Late
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1515,61,1,2018-04-10,2018-04-10,,3,9,postgres db,2025-04-18 21:40:55,False,,Late
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1008,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1010,8,3,2017-07-18,2017-07-18,,2,7,postgres db,2025-04-18 21:40:55,False,,Late
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1012,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1013,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1014,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1016,1417,4,2017-07-19,2017-07-20,2017-07-21,3,9,postgres db,2025-04-18 21:40:55,True,1.0,Late
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1018,290,4,2017-07-22,2017-07-23,2017-07-23,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1020,16,3,2017-07-23,2017-07-23,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
1021,125,4,2017-07-23,2017-07-24,2017-07-26,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1022,353,4,2017-07-23,2017-07-26,2017-07-24,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1023,356,4,2017-07-23,2017-07-26,2017-07-25,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1025,1304,4,2017-07-23,2017-07-26,2017-07-26,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1026,1370,4,2017-07-26,2017-07-28,2017-07-29,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1027,588,4,2017-07-26,2017-07-28,2017-07-28,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,postgres db,2025-04-18 21:40:55,True,2.0,Late
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1032,429,4,2017-07-30,2017-08-02,2017-08-01,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1035,1283,4,2017-07-30,2017-08-02,2017-08-02,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1037,1229,4,2017-07-31,2017-08-02,2017-08-03,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1041,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1042,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1043,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1044,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1045,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,postgres db,2025-04-18 21:40:55,True,1.0,Late
1046,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
1047,116,3,2017-08-08,2017-08-08,,3,8,postgres db,2025-04-18 21:40:55,False,,Late
1048,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1050,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1051,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1053,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1054,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1055,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1056,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1058,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1061,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,postgres db,2025-04-18 21:40:55,True,1.0,Late
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1066,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1068,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1071,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
1072,47,3,2017-08-18,2017-08-18,,1,3,postgres db,2025-04-18 21:40:55,False,,Late
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1074,11,3,2017-08-19,2017-08-19,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1076,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1077,412,4,2017-08-19,2017-08-20,2017-08-21,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1078,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1079,812,4,2017-08-19,2017-08-20,2017-08-20,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1080,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1081,1106,4,2017-08-19,2017-08-22,2017-08-22,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1082,1327,4,2017-08-20,2017-08-22,2017-08-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1083,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1084,2,4,2017-08-21,2017-08-24,2017-08-23,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1085,305,4,2017-08-21,2017-08-23,2017-08-23,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1086,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,postgres db,2025-04-18 21:40:55,True,2.0,Late
1088,1160,4,2017-08-22,2017-08-23,2017-08-23,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1089,46,3,2017-08-23,2017-08-23,,1,2,postgres db,2025-04-18 21:40:55,False,,Late
1090,1427,4,2017-08-24,2017-08-26,2017-08-26,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1091,1260,4,2017-08-24,2017-08-25,2017-08-25,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1092,40,4,2017-08-25,2017-08-28,2017-08-27,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1093,326,4,2017-08-25,2017-08-28,2017-08-26,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1094,828,4,2017-08-25,2017-08-27,2017-08-28,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1095,1382,4,2017-08-26,2017-08-28,2017-08-27,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
1096,589,4,2017-08-27,2017-08-29,2017-08-29,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1098,752,4,2017-08-28,2017-08-30,2017-08-30,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1100,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1101,379,4,2017-08-29,2017-08-30,2017-08-30,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1102,1317,4,2017-08-29,2017-08-31,2017-08-31,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1103,1394,4,2017-08-31,2017-09-02,2017-09-02,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1104,268,4,2017-09-01,2017-09-04,2017-09-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1105,747,4,2017-09-01,2017-09-04,2017-09-03,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
1106,1009,4,2017-09-02,2017-09-04,2017-09-04,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1107,1424,4,2017-09-02,2017-09-05,2017-09-05,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1108,735,4,2017-09-03,2017-09-05,2017-09-04,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1109,23,4,2017-09-03,2017-09-04,2017-09-04,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1110,912,4,2017-09-04,2017-09-07,2017-09-07,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1111,930,4,2017-09-04,2017-09-06,2017-09-05,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1112,798,4,2017-09-05,2017-09-08,2017-09-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1113,388,4,2017-09-06,2017-09-08,2017-09-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1114,1036,4,2017-09-06,2017-09-08,2017-09-08,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1115,1100,4,2017-09-07,2017-09-09,2017-09-09,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1116,52,4,2017-09-08,2017-09-10,2017-09-10,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1117,334,4,2017-09-08,2017-09-10,2017-09-10,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1118,1023,4,2017-09-08,2017-09-11,2017-09-11,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1122,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1123,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1124,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,postgres db,2025-04-18 21:40:55,True,2.0,Late
1125,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1126,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
1127,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1128,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1129,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1130,69,4,2017-09-18,2017-09-20,2017-09-20,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1131,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1132,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1133,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1134,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1135,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1136,1050,4,2017-09-20,2017-09-21,2017-09-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1137,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1140,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1141,1076,4,2017-09-22,2017-09-23,2017-09-24,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1143,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1144,1414,4,2017-09-24,2017-09-27,2017-09-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1145,617,4,2017-09-25,2017-09-27,2017-09-26,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1146,757,4,2017-09-25,2017-09-26,2017-09-28,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1147,1344,4,2017-09-25,2017-09-26,2017-09-27,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1148,1379,4,2017-09-25,2017-09-26,2017-09-27,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1150,1183,4,2017-09-28,2017-10-01,2017-09-30,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1151,708,4,2017-09-29,2017-09-30,2017-09-30,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1152,1244,4,2017-09-29,2017-10-02,2017-10-01,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1153,720,4,2017-09-30,2017-10-03,2017-10-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1154,789,4,2017-09-30,2017-10-03,2017-10-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1156,869,4,2017-09-30,2017-10-03,2017-10-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1157,24,4,2017-10-01,2017-10-03,2017-10-04,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1158,889,4,2017-10-01,2017-10-03,2017-10-02,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1159,1221,4,2017-10-01,2017-10-02,2017-10-03,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1160,1262,4,2017-10-01,2017-10-02,2017-10-04,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
1161,41,4,2017-10-01,2017-10-04,2017-10-02,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1162,888,4,2017-10-01,2017-10-03,2017-10-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1163,934,4,2017-10-01,2017-10-02,2017-10-02,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1164,1067,4,2017-10-01,2017-10-02,2017-10-03,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1165,652,4,2017-10-02,2017-10-03,2017-10-05,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1166,286,4,2017-10-03,2017-10-04,2017-10-04,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1167,900,4,2017-10-04,2017-10-07,2017-10-06,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1168,1031,4,2017-10-04,2017-10-05,2017-10-06,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1169,1421,4,2017-10-04,2017-10-06,2017-10-07,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1170,534,4,2017-10-05,2017-10-07,2017-10-06,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1171,826,4,2017-10-05,2017-10-06,2017-10-08,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1172,1339,4,2017-10-07,2017-10-10,2017-10-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1173,548,4,2017-10-08,2017-10-10,2017-10-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1174,1109,4,2017-10-08,2017-10-10,2017-10-11,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1175,292,4,2017-10-09,2017-10-11,2017-10-12,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1176,1111,4,2017-10-10,2017-10-13,2017-10-11,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
1177,21,3,2017-10-12,2017-10-12,,3,9,postgres db,2025-04-18 21:40:55,False,,Late
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1180,1065,4,2017-10-13,2017-10-16,2017-10-16,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1181,1022,4,2017-10-13,2017-10-16,2017-10-15,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1182,1422,4,2017-10-13,2017-10-14,2017-10-16,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1184,369,4,2017-10-14,2017-10-15,2017-10-16,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1185,960,4,2017-10-14,2017-10-16,2017-10-17,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
